text,label
The bus was a bit crowded during peak hour today.,short-term
Our family usually gathers at my son's place for reunion dinner every CNY.,long-term
"I'm feeling a bit tired these few days, maybe I should rest more.",healthcare
Is the Char Kway Teow stall at the hawker centre open today?,short-term
We used to buy our groceries from the mama shop downstairs when we were younger.,long-term
My sugar level has been quite stable since I started the new diet.,healthcare
The angbaos for the grandchildren are all ready for Chinese New Year.,short-term
My neighbour has a beautiful community garden plot near the void deck.,long-term
I must remember to renew my prescription at the polyclinic.,healthcare
Let's go to East Coast Park for a walk this evening if the weather is good.,short-term
My brother just celebrated his 70th birthday last month.,long-term
The doctor advised me to cut down on my salt intake.,healthcare
Did you watch the Getai performance on Channel 8 last night?,short-term
Our family always goes for a holiday overseas once every two years.,long-term
My next appointment for dental check-up is in three months' time.,healthcare
I think I'll try the Laksa from the new stall at the hawker centre today.,short-term
"My son just bought a new car, a really modern one.",long-term
I heard about a new health screening programme for seniors at the community centre.,healthcare
The MRT station is usually quite busy during morning rush hour.,short-term
We used to live in a kampong near Geylang Serai when I was a child.,long-term
"My eyesight isn't as good as it used to be, I might need new glasses.",healthcare
"It's so hot today, I think I'll make some ice kachang later.",short-term
My wife has been attending the senior exercise classes at the CC every Tuesday.,long-term
The clinic told me my cholesterol levels are slightly high.,healthcare
Do you know if the durian stall at the market is open yet?,short-term
Our grandchildren love coming to stay over during the school holidays.,long-term
I often feel stiff in my joints after waking up.,healthcare
My father used to work at the shipyards in Jurong.,long-term
Remember to drink more water to stay hydrated in this weather.,healthcare
The queue for the Rojak stall at Adam Road Food Centre is always so long.,short-term
My neighbour has lived in the HDB block next door for almost 40 years.,long-term
Let's buy some fresh vegetables from the wet market tomorrow morning.,short-term
My sister calls me every night to chat about our day.,long-term
I've started doing light stretches in the morning to improve my flexibility.,healthcare
The traffic around Orchard Road can be quite bad on weekends.,short-term
Our family always watches the National Day Parade together on TV.,long-term
"My hearing isn't as sharp as it used to be, sometimes I miss things.",healthcare
"My grandchildren are learning Mandarin in school, very important now.",long-term
I forgot to bring my medication when I went out earlier.,healthcare
The community centre is having a free movie screening tonight.,short-term
"We bought this television set more than ten years ago, still working well.",long-term
"I should try to walk more steps each day, the doctor says it's good for my heart.",healthcare
"It's a public holiday tomorrow, so the shops might be closed.",short-term
My brother-in-law still works part-time at the provision shop near his house.,long-term
My joints feel less painful since I started the new supplement.,healthcare
Let's try the new bakery at the HDB void deck for some kaya bread.,short-term
Our family photo album from the 1970s brings back so many memories.,long-term
I'm going for my annual flu jab at the clinic next week.,healthcare
The hawker centre seems less crowded after lunch peak hour.,short-term
My best friend from primary school still lives in the same neighbourhood.,long-term
I usually drink a cup of ginger tea when I feel a bit chilly.,healthcare
"The MRT broke down for a short while this morning, caused some delays.",short-term
Our children helped us repaint the living room last year.,long-term
I need to check my blood sugar levels twice a day now.,healthcare
Shall we buy some kueh lapis for tea time from the market?,short-term
My neighbour's cat always comes to visit me at my door.,long-term
The doctor advised me to eat more fruits and vegetables for better digestion.,healthcare
"The Grab driver arrived very quickly today, less than five minutes.",short-term
We've had the same cleaning auntie come to our flat for many years.,long-term
"I'm still recovering from my cough, so I need to be careful.",healthcare
Did you see the big crowd at the wet market earlier this morning?,short-term
My parents taught me how to cook all these traditional dishes.,long-term
My doctor recommended I join a brisk walking group for seniors.,healthcare
Let's take the bus to Bishan Park for our morning walk tomorrow.,short-term
Our HDB block has a really nice view of the city skyline.,long-term
The new chicken rice stall at the hawker centre is getting very popular.,short-term
My youngest son is still serving NS this year.,long-term
I bought some muscle rub for my sore shoulder from the pharmacy.,healthcare
Our family has owned this unit at the multi-storey carpark for years.,long-term
I'm trying to cut down on sugary drinks for my health.,healthcare
"The rain came down so suddenly, I didn't have my umbrella.",short-term
My old school friend still meets up with me for breakfast once a month.,long-term
The hospital called to confirm my appointment for next Tuesday.,healthcare
Are we having economy rice or char kway teow for dinner tonight?,short-term
"My brother emigrated to Australia many years ago, but we still video call.",long-term
My doctor said my blood pressure is well controlled now.,healthcare
The queue for the bus at the interchange was surprisingly short today.,short-term
We always put out offerings during the Seventh Month Festival.,long-term
I need to apply for a subsidy for my new hearing aid.,healthcare
"The haze is quite bad today, maybe we should stay indoors.",short-term
Our family portrait from twenty years ago still hangs in the living room.,long-term
I have been doing tai chi at the park every morning for ten years now.,long-term
The nurse at the polyclinic was very patient and helpful.,healthcare
The prices at the supermarket seem to have gone up again this week.,short-term
We used to buy our provisions from the same shop for decades.,long-term
"My memory isn't what it used to be, I keep forgetting things.",healthcare
Did you manage to find parking near the wet market?,short-term
"My son just got promoted at work, very proud of him.",long-term
I should probably schedule a follow-up with my specialist soon.,healthcare
The getai performance last night was so lively and fun.,short-term
Our old black and white photographs are treasures of our youth.,long-term
I always make sure to take my multivitamins every morning.,healthcare
Let's take the bus to Raffles Place and enjoy the city view.,short-term
My husband and I have been married for over fifty years.,long-term
I'm trying to improve my balance with some simple exercises at home.,healthcare
"My knee has been aching quite a bit lately, especially when I climb stairs.",healthcare
My eldest son just got promoted at work last month.,long-term
Shall we meet for kopi at the kopitiam downstairs later?,short-term
Did you remember your annual health check-up appointment?,healthcare
Our HDB flat has been renovated quite a few times over the years.,long-term
"The bus is running a bit late today, I hope I don't miss my appointment.",short-term
The doctor said I should try to walk more to keep my sugar levels down.,healthcare
"My grandchildren are growing up so fast, they're almost taller than me now.",long-term
"It's so hot today, I think I'll buy an ice kachang to cool down.",short-term
I have a physiotherapy session at the community hospital next week.,healthcare
I've been going for tai chi classes at the community centre for five years now.,long-term
Have you seen the price of vegetables at the wet market this morning?,short-term
The new eye drops are really helping with my dry eyes.,healthcare
My neighbour upstairs has been living there since we first moved in.,long-term
I heard there's a good promotion for rice at the NTUC FairPrice this week.,short-term
Remember to take your vitamins every morning with breakfast.,healthcare
Do you still go to the wet market every morning to buy fresh ingredients?,long-term
"Let's take the MRT to town, it's faster than taking the bus during peak hours.",short-term
Is the queue at the GP clinic very long today?,healthcare
We plan to celebrate my wife's birthday with a family dinner next month.,long-term
Did you watch the evening news about the new hawker centre opening?,short-term
"I'm feeling a bit tired these few days, maybe I need more rest.",healthcare
My son drives us to visit relatives during Chinese New Year.,long-term
I need to go to the post office to mail this letter before noon.,short-term
The nurse taught me how to properly use my new inhaler.,healthcare
I still keep in touch with some of my old colleagues from when I used to work.,long-term
"The air quality seems a bit hazy today, maybe it's the season.",short-term
My friend just had a successful cataract operation last month.,healthcare
My daughter loves to bake different kinds of pastries for us every weekend.,long-term
I saw a long queue for char kway teow at the famous hawker stall earlier.,short-term
This antique chair was passed down from my grandmother's side of the family.,long-term
Are you planning to visit any temples for the upcoming Vesak Day?,short-term
I need to make an appointment to see the dentist soon.,healthcare
Our family always goes for a holiday overseas every other year.,long-term
They say eating less salt is good for managing high blood pressure.,healthcare
I've lived in this kampung house my whole life before moving to the HDB.,long-term
The traffic jam on the expressways was terrible this morning.,short-term
My back pain has improved a lot since I started doing those exercises.,healthcare
My friend from primary school still meets up with me for coffee every Tuesday.,long-term
Let's cook some curry chicken for dinner tonight.,short-term
My doctor advised me to cut down on sugary drinks to manage my diabetes.,healthcare
We usually plant orchids and other flowers on our corridor.,long-term
I need to pay my utility bill online before the deadline.,short-term
I felt a sharp pain in my shoulder when I lifted the heavy bag yesterday.,healthcare
My youngest granddaughter is studying for her PSLE exams this year.,long-term
The getai show near my block last night was very lively.,short-term
"The polyclinic appointment system is much better now, less waiting time.",healthcare
We've lived in this same HDB block for over forty years now.,long-term
I'm going to the community centre to join the line dancing class this afternoon.,short-term
Do you know where I can get a good pair of comfortable walking shoes?,healthcare
My son-in-law often takes us out for dinner on Sundays.,long-term
Remember to buy some angbaos for the children this Chinese New Year.,short-term
My eyes feel a bit strained after reading for too long these days.,healthcare
I've always enjoyed tending to my small herb garden on the balcony.,long-term
We should try that new prata shop down the street.,short-term
They're having a free health screening event at the void deck next month.,healthcare
My childhood friend and I used to play chapteh at the void deck every day.,long-term
"I wonder if it will rain later, the sky looks quite dark.",short-term
"I often forget to take my evening pills, so I set an alarm now.",healthcare
This old photo album brings back so many memories from our younger days.,long-term
Let's take the shuttle bus from the MRT station to the shopping mall.,short-term
The new physiotherapist is very gentle and explains the exercises well.,healthcare
My sister and I used to queue up for the best laksa in Katong many years ago.,long-term
I need to top up my EZ-Link card before I take the bus home.,short-term
I heard that regular brisk walking can help improve your heart health.,healthcare
Our family always gathers at my eldest brother's place for reunion dinner.,long-term
The kopi-o-kosong at this kopitiam is always so good.,short-term
My friend just underwent surgery for his slipped disc last week.,healthcare
I still meet up with my retired colleagues for breakfast every month.,long-term
Did you manage to buy the fresh fish from the wet market this morning?,short-term
Have you considered getting a medical alert device for emergencies?,healthcare
My husband enjoys watching the horse racing on TV every weekend.,long-term
There's a new promotion for seniors at the community centre next Tuesday.,short-term
The nurse showed me how to check my blood pressure at home correctly.,healthcare
"We bought this sofa when we first moved into our HDB flat, it's still good.",long-term
I think I'll just cook some simple porridge for dinner tonight.,short-term
My neighbour helps me collect my mail when I go overseas for a few weeks.,long-term
The queue for the durian stall at Geylang seems even longer than usual tonight.,short-term
Eating less oily food has really helped with my digestion problems.,healthcare
I taught my grandchildren how to play mahjong during the last school holidays.,long-term
I need to submit these documents to the HDB office by Friday.,short-term
Is the queue at the polyclinic pharmacy usually this long in the mornings?,healthcare
My son drives a Grab car part-time to earn extra income.,long-term
Did you hear the news about the upcoming public holiday next month?,short-term
I'm going for my dental check-up next Monday morning.,healthcare
We often visit the Botanic Gardens for a quiet walk in the mornings.,long-term
"The MRT train broke down earlier, causing some delays during rush hour.",short-term
My doctor told me to reduce my salt intake for my blood pressure.,healthcare
My daughter is thinking of getting married next year.,long-term
I'm planning to visit my friend at her flat this afternoon.,short-term
"I should probably get my eyes checked again, my spectacles feel a bit blurry.",healthcare
This particular hawker stall has been selling the same prawn noodles for generations.,long-term
The auntie at the provision shop just gave me a free plastic bag.,short-term
"The rehabilitation exercises are quite tough, but I know they're good for me.",healthcare
I still have the first angbao my late husband gave me when we were dating.,long-term
Let's go to the hawker centre near my place for lunch today.,short-term
Have you heard about the new subsidised health programme for seniors?,healthcare
"My oldest friend and I share the same birthday, so we always celebrate together.",long-term
The weather forecast said it might rain heavily later in the evening.,short-term
My doctor suggested I take up swimming to help with my joint pains.,healthcare
We always look forward to our annual family trip to Malaysia.,long-term
"I bought a lottery ticket yesterday, maybe I'll get lucky this time.",short-term
I have to go for my regular eye check-up at the specialist clinic next month.,healthcare
"My younger brother moved to Australia many years ago, but we still video call.",long-term
The getai performance at the temple fair was really entertaining.,short-term
The pharmacist explained the side effects of my new medication very clearly.,healthcare
We bought this first generation HDB flat right after we got married.,long-term
Remember to collect your parcel from the post office when you go out.,short-term
"I should remember to drink more water, especially in this hot weather.",healthcare
My son still brings us bak kut teh from our favourite stall every Saturday.,long-term
I'm going to the supermarket to buy some groceries later this afternoon.,short-term
"My friend just recovered from dengue fever, it sounded quite serious.",healthcare
"I've always loved gardening, it helps me relax and keep my mind active.",long-term
The taxi fare surge was very high during the morning peak hour.,short-term
Are there any free health talks for seniors at the community centre soon?,healthcare
My best friend from kampung days still comes over for coffee every week.,long-term
Did you hear the announcements about the upcoming national day parade?,short-term
I sometimes feel a bit dizzy if I stand up too quickly.,healthcare
We always celebrate our wedding anniversary at the same restaurant.,long-term
I need to withdraw some cash from the ATM downstairs.,short-term
They are setting up a temporary vaccination centre at the nearby mall.,healthcare
My grandchildren love to come over and play with my old toys.,long-term
Let's go watch the new movie that just came out at the cinema.,short-term
"My neighbour recently had a minor stroke, but he's recovering well.",healthcare
My neighbour's cat often comes to our door looking for treats.,long-term
The rubbish chute seems to be overflowing again today.,short-term
I need to check if my CHAS card can be used at this clinic.,healthcare
"I enjoy volunteering at the community centre, helping with the senior activities.",long-term
I'm meeting my neighbours for a chat at the void deck after dinner.,short-term
The hospital sent me a reminder for my follow-up appointment.,healthcare
This family photo was taken during our last reunion dinner at my sister's place.,long-term
"The buses are very crowded these days, especially during school holidays.",short-term
My feet feel swollen after walking for too long yesterday.,healthcare
"My late husband and I used to take the bus everywhere, we never owned a car.",long-term
Have you tried the new bakery shop that just opened nearby?,short-term
It's important to keep active even in old age to maintain good health.,healthcare
We've always had a tradition of making our own pineapple tarts for CNY.,long-term
I'm attending a talk on healthy eating at the community centre tomorrow.,short-term
"I'm trying to reduce my sugar intake, it's hard to resist sweet treats.",healthcare
My daughter is planning a big party for my 70th birthday next year.,long-term
Remember to switch off the air-conditioner before leaving the house.,short-term
The nurse taught me some simple stretching exercises for my neck stiffness.,healthcare
I still remember the days when this whole area was just jungle.,long-term
I need to call the plumber to fix the leaky tap in the kitchen.,short-term
I'm going to try the new exercise machine at the senior's corner.,healthcare
My regular barber has been cutting my hair for over thirty years.,long-term
The void deck area looks much cleaner after the Town Council's spring cleaning.,short-term
My vision has deteriorated a little over the past year.,healthcare
My grandniece just graduated from university with first-class honours.,long-term
I'm going to drop off some old clothes at the donation bin later.,short-term
Have you considered getting a home care service to help with daily tasks?,healthcare
We decided to downgrade to a smaller HDB flat after our children moved out.,long-term
"The new hawker centre has so many different food options, it's hard to choose.",short-term
"The doctor recommended I get more Vitamin D, so I walk in the sun sometimes.",healthcare
"I inherited this jade pendant from my mother, it has a lot of sentimental value.",long-term
I have an appointment with the dietitian to discuss my meal plans.,healthcare
My retirement plan involves spending more time with my family and travelling.,long-term
I think I'll make some curry puffs for tea break today.,short-term
My friend uses a walking stick now to help with his balance.,healthcare
My neighbour always shares her homegrown vegetables with me.,long-term
The queue for the CPF counter was surprisingly short yesterday.,short-term
I need to make sure I finish my antibiotics course completely.,healthcare
"This kopitiam has been here since I was a young boy, the taste never changes.",long-term
I need to buy some ingredients from the wet market to make curry mee.,short-term
The queue for registration at the polyclinic starts very early in the morning.,healthcare
My son helps me manage my finances and pay my bills online.,long-term
The bus stop is always crowded during the morning rush hour.,short-term
I usually spend my evenings watching TV or reading the newspapers.,long-term
Did you see the flash flood near the MRT station this morning?,short-term
It's good to keep track of your daily steps using a pedometer.,healthcare
My daughter lives overseas but calls me every week to check in.,long-term
I'm going to the library to borrow some new books this afternoon.,short-term
We've always gone to the same temple for prayers during important festivals.,long-term
The prices at the hawker centre seem to have gone up again recently.,short-term
I heard there's a community event with free snacks at the void deck tonight.,short-term
"Let's take a Grab ride home, it's too hot to walk in this weather.",short-term
I need to remind my daughter to pick up the dry cleaning tomorrow.,short-term
The MRT system experienced some delays again this morning.,short-term
I'm planning to meet my old friends for dim sum lunch this Sunday.,short-term
Did you remember to water the plants on the balcony this morning?,short-term
"The air-conditioner in the living room needs servicing soon, it's not cooling well.",short-term
I'm going to buy some groceries from the nearby minimart later.,short-term
The festive lights for Hari Raya are really beautiful this year.,short-term
"I need to send my spectacles for repair, the frame is loose.",short-term
The queue for the famous chicken rice stall is always so long.,short-term
I'm going to the community garden to help with weeding this afternoon.,short-term
Did you manage to catch the latest episode of the drama series last night?,short-term
"The weather is so unpredictable these days, hot one minute, raining the next.",short-term
I'm planning to go for a walk in the park after dinner.,short-term
Remember to bring your own bag when you go shopping at the supermarket.,short-term
The children are excited about receiving angbaos this Chinese New Year.,short-term
I need to check my mailbox for any important letters from the government.,short-term
Let's buy some fresh fruit from the fruit stall downstairs.,short-term
The getai singer had such a powerful voice at the concert last night.,short-term
"My knee has been aching a lot recently, especially when it rains.",healthcare
I have an appointment for my eye check-up at the polyclinic next week.,healthcare
The doctor advised me to cut down on sugar because of my diabetes.,healthcare
"It's important to keep active, even if it's just a short walk around the HDB block.",healthcare
I feel much better after attending my physiotherapy sessions.,healthcare
Have you gotten your annual flu shot yet?,healthcare
"My back has been bothering me, so I might see a chiropractor.",healthcare
The nurse at the community health post taught me some breathing exercises.,healthcare
I need to collect my prescription from the Guardian pharmacy later.,healthcare
My son insists I go for a regular health screening every year.,healthcare
I try to eat less oily food now for a healthier heart.,healthcare
Remember to drink more water to stay hydrated in this heat.,healthcare
"My vision seems a bit blurry lately, I should get it checked.",healthcare
The doctor asked me to go for a follow-up visit next month.,healthcare
My eldest son just moved into his new HDB flat in Punggol.,long-term
My granddaughter is studying very hard for her O-levels this year.,long-term
I usually spend my mornings tending to my small garden on the balcony.,long-term
Remember the time we used to go fishing at the old Bedok jetty?,long-term
My wife still loves to cook laksa for the family gatherings.,long-term
Our family always has steamboat for Chinese New Year reunion dinner.,long-term
I've been volunteering at the community centre for the past five years.,long-term
My old school friend invited me for coffee at the kopitiam next week.,long-term
My son drives me to the wet market every Saturday morning.,long-term
I've been playing mahjong with the same group of aunties for decades.,long-term
"My daughter-in-law is a very good cook, especially her curry chicken.",long-term
We always visit our relatives in Malaysia during Hari Raya.,long-term
My favourite hobby is watching Cantonese opera on TV.,long-term
The void deck used to be where all the children played when they were young.,long-term
My son is thinking of buying a resale HDB flat near us.,long-term
I always look forward to my grandchildren visiting during the holidays.,long-term
My husband and I often reminisce about our younger days in Singapore.,long-term
Shall we go to the hawker centre for lunch today?,short-term
The MRT train was so crowded during peak hour this morning.,short-term
"It's so hot today, I think I'll buy an ice kachang later.",short-term
I need to buy some fresh fish from the wet market this afternoon.,short-term
The HDB office just sent a notice about the upcoming block cleaning.,short-term
Are you going to watch the getai performance at the open field tonight?,short-term
We need to prepare some angbaos for the children visiting during CNY.,short-term
Let's take the bus to Parkway Parade to buy some groceries.,short-term
The rain started pouring heavily just as I was leaving the kopitiam.,short-term
Did you hear about the new promotion at the NTUC FairPrice?,short-term
I'm meeting my neighbour for breakfast at the coffee shop downstairs.,short-term
The queue at the provision shop was quite long this morning.,short-term
Let's check the bus timings before we head out to the market.,short-term
The new park connector near our HDB block is really nice for a stroll.,short-term
I saw a really good deal on vegetables at the wet market earlier.,short-term
Tomorrow is the general cleaning day for our HDB void deck.,short-term
The air-con in the shopping mall felt so good after walking in the heat.,short-term
Have you tried the new kaya toast stall at the hawker centre?,short-term
The Lunar New Year decorations are already up at the community centre.,short-term
I saw our MP at the block party last night.,short-term
The price of cai png seems to have gone up a bit recently.,short-term
"I think I'll buy a 4D ticket today, just for fun.",short-term
Let's take the shuttle bus to the senior activity centre.,short-term
The weather forecast says it might rain heavily later.,short-term
Did you manage to catch the Chinese drama series last night?,short-term
The community garden next to the HDB is looking very lush.,short-term
There's a good promotion on chicken at Sheng Siong this week.,short-term
"The lift is being serviced today, so we have to use the other one.",short-term
My knee pain acts up whenever it rains heavily.,healthcare
Remember to take your high blood pressure medication after dinner.,healthcare
The doctor advised me to walk more every day to improve my circulation.,healthcare
I have an appointment at the polyclinic next Tuesday for my regular check-up.,healthcare
Is the flu jab still available at the community centre for seniors?,healthcare
My cataracts are getting worse; I might need surgery soon.,healthcare
I went for my annual health screening at the hospital last month.,healthcare
The physiotherapist showed me some simple exercises for my back pain.,healthcare
Do you still go for your regular check-ups at the hospital?,healthcare
I need to refill my insulin prescription at the pharmacy next week.,healthcare
"My arthritis is quite bad today, it's hard to climb the HDB stairs.",healthcare
Have you scheduled your annual eye check-up at the polyclinic yet?,healthcare
The doctor prescribed new medication for my cholesterol level.,healthcare
I need to do my physiotherapy exercises diligently for my shoulder.,healthcare
Is it true that seniors get subsidised dental care at certain clinics?,healthcare
My blood sugar levels were a bit high during my last check-up.,healthcare
"I feel tired easily these days, must be old age catching up.",healthcare
Remember to drink plenty of water to stay hydrated in this hot weather.,healthcare
The nurse showed me how to use the blood pressure monitor at home.,healthcare
I heard there's a free health screening event at the community club next month.,healthcare
My grandson helped me book an appointment with the podiatrist online.,healthcare
The new polyclinic near our HDB block is very convenient.,healthcare
I had a fall last week but thankfully no serious injuries.,healthcare
My vision has deteriorated; I might need new glasses soon.,healthcare
Are there any elder-friendly exercise classes at the CC?,healthcare
"I'm still recovering from my cough, it's been weeks.",healthcare
The specialist told me to reduce my salt intake drastically.,healthcare
My memory isn't as sharp as it used to be.,healthcare
I bought some traditional Chinese medicine for my cough.,healthcare
The pharmacist explained the side effects of my new pills.,healthcare
My legs feel very weak after a long walk.,healthcare
I'm worried about my fluctuating blood pressure readings.,healthcare
The home care nurse visits my neighbour every morning.,healthcare
My stomach has been a bit upset since yesterday.,healthcare
I need to get my hearing aids checked soon.,healthcare
My eldest daughter lives in the HDB flat just two blocks away from us.,long-term
We've been living in this Ang Mo Kio flat for over forty years now.,long-term
My wife loves planting orchids on our HDB corridor garden.,long-term
Our grandson is doing well in his university studies in NUS.,long-term
I've been volunteering at the old folks' home every Saturday for years.,long-term
My hobby is collecting old Singapore stamps and coins.,long-term
We bought this flat when this area was still a kampong.,long-term
My son drives me to the wet market every Sunday morning.,long-term
Our family always gathers for steamboat during Chinese New Year.,long-term
My brother just bought a new condominium near the Punggol MRT station.,long-term
My son always brings us char kway teow from the famous hawker stall.,long-term
We've lived in this kampung house before it became a HDB estate.,long-term
My wife has been volunteering at the temple for over twenty years.,long-term
Our eldest granddaughter is studying overseas in the UK now.,long-term
I spend my mornings doing tai chi at the park connector near my block.,long-term
This old photo reminds me of the good old days at our void deck.,long-term
My neighbour has a beautiful collection of bonsai trees on his balcony.,long-term
We usually celebrate birthdays with a big family dinner at a zi char place.,long-term
My old bicycle is still working fine after all these years of cycling.,long-term
The void deck used to be our playground when we were young children.,long-term
"My sister lives in Malaysia, so we only meet a few times a year.",long-term
We have lived in this same HDB block for more than fifty years.,long-term
My routine involves morning walks and reading the Chinese newspaper.,long-term
Our extended family always organises a big gathering for Christmas.,long-term
I still enjoy listening to old Nanyang songs on the radio.,long-term
"My husband passed away many years ago, but I miss him daily.",long-term
We sold our car last year as we rely on public transport now.,long-term
My favourite pastime is watching old Hong Kong dramas.,long-term
Our HDB flat overlooks the beautiful community garden.,long-term
I've been teaching my grandchildren how to play mahjong.,long-term
My retirement fund is doing quite well thanks to careful planning.,long-term
This kopitiam has been here since I was a young boy.,long-term
My neighbour's cat often visits our corridor for cuddles.,long-term
We often visit the ancestral temple during Qing Ming Festival.,long-term
Shall we have roti prata for breakfast at the kopitiam later?,short-term
The MRT is so crowded this morning because of the peak hour.,short-term
I need to buy some fresh fish from the wet market later today.,short-term
"It's so hot today, I wish it would rain to cool things down.",short-term
Let's take the bus to Bishan Park this afternoon for a stroll.,short-term
Did you hear about the new hawker centre opening in Bedok?,short-term
I saw a really good getai performance at the temple last night.,short-term
Remember to collect the angbao for the wedding dinner tonight.,short-term
The queue for chicken rice at Maxwell Food Centre is always so long.,short-term
What time is the 7 PM news on Channel 8 tonight?,short-term
The lift in Block 123 is under maintenance today.,short-term
The supermarket has a promotion on instant noodles this week.,short-term
I helped my neighbour carry her groceries upstairs earlier.,short-term
The weather forecast says it might rain later this evening.,short-term
The market is having a sale on prawns this morning.,short-term
I need to buy some kaya and kopi-O powder from the provision shop.,short-term
The bus stop outside our block has a new digital display.,short-term
"It's a really humid day, I'm sweating just sitting here.",short-term
Did you manage to get a good seat for the getai performance tonight?,short-term
Let's go for our morning walk at the park before it gets too hot.,short-term
My neighbour brought over some homemade pineapple tarts for CNY.,short-term
The new MRT line will make it easier to visit my sister in Jurong.,short-term
I saw a long queue at the 4D shop earlier today.,short-term
The community centre is screening an old Singaporean movie this weekend.,short-term
Let's meet for kopi at the kopitiam after our marketing.,short-term
The Grab driver was very polite this morning.,short-term
I need to pay my utilities bill by the end of the week.,short-term
"The weather has been quite unpredictable lately, sunny then rainy.",short-term
I helped my grandson with his homework yesterday afternoon.,short-term
The hawker centre is quite packed today because of lunchtime.,short-term
My friend invited me to play mahjong this Friday night.,short-term
Did you manage to get the limited edition tissue paper from the supermarket?,short-term
I'm cooking sambal stingray for dinner tonight.,short-term
The Sheng Siong supermarket is having a discount on eggs.,short-term
I saw a wild boar near the park connector this morning.,short-term
Let's go to the library to borrow some new books.,short-term
The queue for the ATM machine is very long today.,short-term
I need to buy a new lightbulb for the kitchen.,short-term
My favourite noodle stall at the hawker centre is closed today.,short-term
Did you see the new decorations for National Day at the town centre?,short-term
The void deck tables are all occupied with people playing chess.,short-term
I'm going to watch the evening news to catch up on current events.,short-term
The bus arrived late again this morning.,short-term
I need to water my plants on the balcony before it gets dark.,short-term
My daughter called me this morning to say hello.,short-term
We should try the new Western food stall at the kopitiam.,short-term
I'm heading to the wet market to buy some vegetables.,short-term
The air-conditioning in the MRT train feels so good today.,short-term
Let's visit the community garden to see what's growing.,short-term
The bank teller was very patient with my transaction.,short-term
I saw a few schoolchildren playing void deck soccer earlier.,short-term
The hawker told me that their famous chilli crab is sold out.,short-term
My neighbour shared some delicious homemade kueh lapis.,short-term
The delivery person dropped off my online grocery order.,short-term
I need to go to the post office to mail this letter.,short-term
My grandchildren are coming over for dinner this weekend.,short-term
Did you remember to lock the HDB main gate before leaving?,short-term
I'm going to watch the evening Getai show on TV tonight.,short-term
Let's go to the nearby park to do some morning exercises.,short-term
The community club is organising a cooking class for seniors.,short-term
My old friend called me for a chat after a long time.,short-term
I need to get some laundry done before the rain starts.,short-term
The doctor told me to watch my sugar intake carefully.,healthcare
My daughter often brings her children to visit on weekends.,long-term
"It's so hot today, I think I'll just stay home with the fan.",short-term
"Have you taken your blood pressure pills yet, Ah Pek?",healthcare
We've lived in this HDB flat since it was first built.,long-term
"Let's take the MRT to Bugis, it's faster than the bus.",short-term
My knee has been bothering me a bit after my morning walk.,healthcare
My wife loves to tend to her small garden on the balcony.,long-term
The wet market is having a sale on fresh prawns today.,short-term
Remember to bring your IC for your appointment at the polyclinic.,healthcare
My neighbour's grandchildren always play loudly downstairs.,long-term
I saw a beautiful getai performance at the temple last night.,short-term
Did you manage to get your flu jab this year?,healthcare
My brother retired from his job at the port last month.,long-term
What time does the next bus to Ang Mo Kio arrive?,short-term
The physio recommended some exercises for my stiff shoulder.,healthcare
My son is thinking of upgrading to a bigger flat in the east.,long-term
Let's go to the kopitiam for some kaya toast and kopi-O.,short-term
I'm due for my annual eye check-up next month.,healthcare
My old friends from the kampong still meet up once a month.,long-term
The queue at the hawker centre for the char kway teow is always so long.,short-term
I hope the heavy rain doesn't cause any flooding near our block.,short-term
My husband still enjoys his morning walks around the park connector.,long-term
The doctor said my cholesterol levels are looking better.,healthcare
Did you hear about the new community centre opening near our block?,short-term
My grandchildren are coming over for Chinese New Year this weekend.,long-term
Auntie Mary is still recovering well after her operation at TTSH.,healthcare
My younger sister moved to Australia many years ago.,long-term
"This kopi is a bit too sweet today, I prefer less sugar.",short-term
I have to remember to take my evening medicine after dinner.,healthcare
Our family always gathers for reunion dinner on CNY eve.,long-term
The nurse taught me how to properly manage my diabetes.,healthcare
My son drives me to the hospital for my appointments.,long-term
My back has been aching since I helped move the furniture.,healthcare
I enjoy watching the evening news to keep up with current affairs.,long-term
Did you get an angbao from your boss this Chinese New Year?,short-term
The polyclinic now offers teleconsultations for minor ailments.,healthcare
My grand-niece just got accepted into NUS.,long-term
The MRT station near our block is much more convenient now.,short-term
I need to schedule my dental check-up soon.,healthcare
We used to live in a much smaller HDB flat when we first got married.,long-term
"Let's go to the hawker centre for dinner, I don't feel like cooking.",short-term
My walking stick helps me feel more stable when I'm out.,healthcare
My hobby is doing calligraphy every Tuesday at the community centre.,long-term
The new supermarket has a good selection of fresh produce.,short-term
"My daughter-in-law is a very good cook, especially her curry.",long-term
I hope I don't miss my stop on the bus later.,short-term
Have you tried the new Traditional Chinese Medicine clinic downstairs?,healthcare
My grandson just got his PSLE results yesterday.,long-term
"It's so crowded at the hawker centre, hard to find a table.",short-term
I'm still waiting for my referral letter to see the specialist.,healthcare
My son and his family are going on a holiday to Japan next month.,long-term
I need to buy some dried anchovies from the provision shop.,short-term
I sometimes forget whether I've taken my morning pills or not.,healthcare
My wife loves watching the getai performances on television.,long-term
The food at this new kopitiam is quite tasty and affordable.,short-term
My physiotherapist gave me new exercises to strengthen my legs.,healthcare
My brother-in-law recently sold his old car.,long-term
